idx,n_gt,n_pred,count_error,iou_sem,dice_sem,mAP,tp_50,fp_50,fn_50,ap_50,tp_55,fp_55,fn_55,ap_55,tp_60,fp_60,fn_60,ap_60,tp_65,fp_65,fn_65,ap_65,tp_70,fp_70,fn_70,ap_70,tp_75,fp_75,fn_75,ap_75,tp_80,fp_80,fn_80,ap_80,tp_85,fp_85,fn_85,ap_85,tp_90,fp_90,fn_90,ap_90,tp_95,fp_95,fn_95,ap_95
85,27,13,14,0.275304,0.431747,0.195,9,4,18,0.45,8,5,19,0.4,5,8,22,0.25,4,9,23,0.2,4,9,23,0.2,4,9,23,0.2,3,10,24,0.15,2,11,25,0.1,0,13,27,0.0,0,13,27,0.0
86,17,26,9,0.523848,0.687533,0.134884,5,21,12,0.232558,4,22,13,0.186047,4,22,13,0.186047,4,22,13,0.186047,4,22,13,0.186047,3,23,14,0.139535,3,23,14,0.139535,2,24,15,0.093023,0,26,17,0.0,0,26,17,0.0
87,20,20,0,0.59682,0.747511,0.46,13,7,7,0.65,12,8,8,0.6,12,8,8,0.6,12,8,8,0.6,11,9,9,0.55,10,10,10,0.5,10,10,10,0.5,8,12,12,0.4,4,16,16,0.2,0,20,20,0.0
88,13,16,3,0.600963,0.750752,0.124138,5,11,8,0.344828,2,14,11,0.137931,2,14,11,0.137931,2,14,11,0.137931,2,14,11,0.137931,2,14,11,0.137931,1,15,12,0.068966,1,15,12,0.068966,1,15,12,0.068966,0,16,13,0.0
89,60,44,16,0.348008,0.51633,0.238462,25,19,35,0.480769,24,20,36,0.461538,22,22,38,0.423077,18,26,42,0.346154,15,29,45,0.288462,11,33,49,0.211538,7,37,53,0.134615,1,43,59,0.019231,1,43,59,0.019231,0,44,60,0.0
90,43,28,15,0.454375,0.624839,0.430986,26,2,17,0.732394,26,2,17,0.732394,25,3,18,0.704225,22,6,21,0.619718,19,9,24,0.535211,17,11,26,0.478873,9,19,34,0.253521,5,23,38,0.140845,3,25,40,0.084507,1,27,42,0.028169
91,30,19,11,0.738889,0.84984,0.065306,3,16,27,0.122449,3,16,27,0.122449,3,16,27,0.122449,3,16,27,0.122449,2,17,28,0.081633,2,17,28,0.081633,0,19,30,0.0,0,19,30,0.0,0,19,30,0.0,0,19,30,0.0
92,48,33,15,0.516156,0.680874,0.412346,24,9,24,0.592593,23,10,25,0.567901,23,10,25,0.567901,23,10,25,0.567901,20,13,28,0.493827,17,16,31,0.419753,16,17,32,0.395062,13,20,35,0.320988,8,25,40,0.197531,0,33,48,0.0
93,44,34,10,0.459415,0.629587,0.376923,26,8,18,0.666667,25,9,19,0.641026,23,11,21,0.589744,17,17,27,0.435897,17,17,27,0.435897,16,18,28,0.410256,13,21,31,0.333333,8,26,36,0.205128,1,33,43,0.025641,1,33,43,0.025641
94,12,15,3,0.566917,0.723608,0.118519,4,11,8,0.296296,4,11,8,0.296296,2,13,10,0.148148,2,13,10,0.148148,1,14,11,0.074074,1,14,11,0.074074,1,14,11,0.074074,1,14,11,0.074074,0,15,12,0.0,0,15,12,0.0
95,61,42,19,0.454574,0.625027,0.41165,37,5,24,0.718447,37,5,24,0.718447,32,10,29,0.621359,29,13,32,0.563107,27,15,34,0.524272,25,17,36,0.485437,16,26,45,0.31068,8,34,53,0.15534,1,41,60,0.019417,0,42,61,0.0
96,11,11,0,0.430296,0.601688,0.081818,5,6,6,0.454545,3,8,8,0.272727,1,10,10,0.090909,0,11,11,0.0,0,11,11,0.0,0,11,11,0.0,0,11,11,0.0,0,11,11,0.0,0,11,11,0.0,0,11,11,0.0
97,24,14,10,0.144606,0.252673,0.210526,10,4,14,0.526316,8,6,16,0.421053,7,7,17,0.368421,6,8,18,0.315789,5,9,19,0.263158,2,12,22,0.105263,2,12,22,0.105263,0,14,24,0.0,0,14,24,0.0,0,14,24,0.0
98,30,21,9,0.260445,0.413259,0.196078,11,10,19,0.431373,11,10,19,0.431373,9,12,21,0.352941,7,14,23,0.27451,6,15,24,0.235294,3,18,27,0.117647,2,19,28,0.078431,1,20,29,0.039216,0,21,30,0.0,0,21,30,0.0
99,95,53,42,0.6952,0.820198,0.152703,28,25,67,0.378378,24,29,71,0.324324,19,34,76,0.256757,17,36,78,0.22973,13,40,82,0.175676,9,44,86,0.121622,3,50,92,0.040541,0,53,95,0.0,0,53,95,0.0,0,53,95,0.0
100,90,74,16,0.462327,0.632317,0.323171,50,24,40,0.609756,49,25,41,0.597561,45,29,45,0.54878,41,33,49,0.5,30,44,60,0.365854,23,51,67,0.280488,16,58,74,0.195122,9,65,81,0.109756,2,72,88,0.02439,0,74,90,0.0
0,11,11,0,0.491993,0.659511,0.890909,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,9,2,2,0.818182,1,10,10,0.090909
1,9,9,0,0.413113,0.584685,0.822222,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,8,1,1,0.888889,7,2,2,0.777778,5,4,4,0.555556,0,9,9,0.0
2,52,56,4,0.553299,0.712418,0.194444,25,31,27,0.462963,22,34,30,0.407407,18,38,34,0.333333,16,40,36,0.296296,11,45,41,0.203704,7,49,45,0.12963,4,52,48,0.074074,2,54,50,0.037037,0,56,52,0.0,0,56,52,0.0
3,9,9,0,0.466476,0.636187,0.788889,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,8,1,1,0.888889,8,1,1,0.888889,8,1,1,0.888889,2,7,7,0.222222,0,9,9,0.0
4,65,68,3,0.560394,0.718273,0.637594,62,6,3,0.932331,61,7,4,0.917293,60,8,5,0.902256,60,8,5,0.902256,55,13,10,0.827068,50,18,15,0.75188,45,23,20,0.676692,24,44,41,0.360902,7,61,58,0.105263,0,68,65,0.0
5,18,17,1,0.750562,0.85751,0.857143,17,0,1,0.971429,17,0,1,0.971429,17,0,1,0.971429,17,0,1,0.971429,17,0,1,0.971429,16,1,2,0.914286,15,2,3,0.857143,13,4,5,0.742857,13,4,5,0.742857,8,9,10,0.457143
6,58,53,5,0.405167,0.576682,0.63964,46,7,12,0.828829,44,9,14,0.792793,44,9,14,0.792793,44,9,14,0.792793,42,11,16,0.756757,40,13,18,0.720721,35,18,23,0.630631,32,21,26,0.576577,22,31,36,0.396396,6,47,52,0.108108
7,11,10,1,0.518469,0.682884,0.742857,10,0,1,0.952381,10,0,1,0.952381,10,0,1,0.952381,9,1,2,0.857143,9,1,2,0.857143,8,2,3,0.761905,8,2,3,0.761905,8,2,3,0.761905,5,5,6,0.47619,1,9,10,0.095238
8,12,27,15,0.54587,0.70623,0.230769,7,20,5,0.358974,7,20,5,0.358974,7,20,5,0.358974,7,20,5,0.358974,6,21,6,0.307692,5,22,7,0.25641,3,24,9,0.153846,3,24,9,0.153846,0,27,12,0.0,0,27,12,0.0
9,19,19,0,0.384033,0.554948,0.378947,13,6,6,0.684211,12,7,7,0.631579,12,7,7,0.631579,11,8,8,0.578947,9,10,10,0.473684,6,13,13,0.315789,5,14,14,0.263158,3,16,16,0.157895,1,18,18,0.052632,0,19,19,0.0
10,43,41,2,0.445759,0.616643,0.730952,40,1,3,0.952381,39,2,4,0.928571,39,2,4,0.928571,38,3,5,0.904762,38,3,5,0.904762,38,3,5,0.904762,34,7,9,0.809524,25,16,18,0.595238,12,29,31,0.285714,4,37,39,0.095238
11,7,7,0,0.614542,0.761259,0.842857,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,5,2,2,0.714286,4,3,3,0.571429,1,6,6,0.142857
12,77,43,34,0.42147,0.593005,0.326667,37,6,40,0.616667,32,11,45,0.533333,31,12,46,0.516667,29,14,48,0.483333,25,18,52,0.416667,17,26,60,0.283333,15,28,62,0.25,7,36,70,0.116667,3,40,74,0.05,0,43,77,0.0
13,37,36,1,0.434588,0.605872,0.79726,36,0,1,0.986301,36,0,1,0.986301,36,0,1,0.986301,36,0,1,0.986301,36,0,1,0.986301,33,3,4,0.90411,31,5,6,0.849315,27,9,10,0.739726,18,18,19,0.493151,2,34,35,0.054795
14,56,45,11,0.477745,0.646586,0.522772,42,3,14,0.831683,41,4,15,0.811881,40,5,16,0.792079,33,12,23,0.653465,30,15,26,0.594059,26,19,30,0.514851,24,21,32,0.475248,16,29,40,0.316832,9,36,47,0.178218,3,42,53,0.059406
15,17,16,1,0.653959,0.79078,0.89697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,14,2,3,0.848485,6,10,11,0.363636
16,9,8,1,0.746043,0.854553,0.870588,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,2,6,7,0.235294
17,21,17,4,0.512821,0.677966,0.715789,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,11,6,10,0.578947,5,12,16,0.263158
18,51,46,5,0.351501,0.520164,0.340206,44,2,7,0.907216,40,6,11,0.824742,34,12,17,0.701031,22,24,29,0.453608,13,33,38,0.268041,9,37,42,0.185567,2,44,49,0.041237,1,45,50,0.020619,0,46,51,0.0,0,46,51,0.0
19,28,23,5,0.676857,0.807292,0.537255,18,5,10,0.705882,17,6,11,0.666667,17,6,11,0.666667,16,7,12,0.627451,16,7,12,0.627451,16,7,12,0.627451,16,7,12,0.627451,14,9,14,0.54902,7,16,21,0.27451,0,23,28,0.0
20,25,22,3,0.652146,0.789453,0.821277,22,0,3,0.93617,22,0,3,0.93617,21,1,4,0.893617,21,1,4,0.893617,21,1,4,0.893617,21,1,4,0.893617,21,1,4,0.893617,19,3,6,0.808511,17,5,8,0.723404,8,14,17,0.340426
21,40,39,1,0.39934,0.570755,0.283544,27,12,13,0.683544,25,14,15,0.632911,23,16,17,0.582278,18,21,22,0.455696,11,28,29,0.278481,4,35,36,0.101266,1,38,39,0.025316,1,38,39,0.025316,1,38,39,0.025316,1,38,39,0.025316
22,22,21,1,0.454481,0.62494,0.837209,21,0,1,0.976744,21,0,1,0.976744,21,0,1,0.976744,21,0,1,0.976744,21,0,1,0.976744,20,1,2,0.930233,20,1,2,0.930233,17,4,5,0.790698,14,7,8,0.651163,4,17,18,0.186047
23,54,54,0,0.364537,0.534301,0.274074,45,9,9,0.833333,41,13,13,0.759259,32,22,22,0.592593,19,35,35,0.351852,8,46,46,0.148148,2,52,52,0.037037,1,53,53,0.018519,0,54,54,0.0,0,54,54,0.0,0,54,54,0.0
24,33,32,1,0.688299,0.815375,0.686154,30,2,3,0.923077,30,2,3,0.923077,30,2,3,0.923077,29,3,4,0.892308,29,3,4,0.892308,27,5,6,0.830769,24,8,9,0.738462,17,15,16,0.523077,6,26,27,0.184615,1,31,32,0.030769
25,9,11,2,0.750512,0.857477,0.74,9,2,0,0.9,9,2,0,0.9,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,6,5,3,0.6,2,9,7,0.2
26,14,13,1,0.416828,0.588397,0.525926,12,1,2,0.888889,11,2,3,0.814815,11,2,3,0.814815,10,3,4,0.740741,9,4,5,0.666667,9,4,5,0.666667,5,8,9,0.37037,3,10,11,0.222222,1,12,13,0.074074,0,13,14,0.0
27,73,63,10,0.348661,0.517048,0.541176,60,3,13,0.882353,60,3,13,0.882353,57,6,16,0.838235,56,7,17,0.823529,50,13,23,0.735294,41,22,32,0.602941,28,35,45,0.411765,14,49,59,0.205882,2,61,71,0.029412,0,63,73,0.0
28,8,13,5,0.406555,0.578086,0.47619,7,6,1,0.666667,6,7,2,0.571429,6,7,2,0.571429,6,7,2,0.571429,6,7,2,0.571429,6,7,2,0.571429,6,7,2,0.571429,5,8,3,0.47619,2,11,6,0.190476,0,13,8,0.0
29,4,4,0,0.829716,0.906934,0.725,4,0,0,1.0,4,0,0,1.0,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,2,2,2,0.5,1,3,3,0.25
30,12,18,6,0.614674,0.76136,0.313333,8,10,4,0.533333,8,10,4,0.533333,7,11,5,0.466667,6,12,6,0.4,6,12,6,0.4,6,12,6,0.4,3,15,9,0.2,2,16,10,0.133333,1,17,11,0.066667,0,18,12,0.0
31,28,25,3,0.540967,0.702114,0.837736,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,23,2,5,0.867925,23,2,5,0.867925,21,4,7,0.792453,5,20,23,0.188679
32,4,4,0,0.78884,0.881957,0.75,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,3,1,1,0.75,3,1,1,0.75,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5
33,27,27,0,0.5455,0.70592,0.807407,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,24,3,3,0.888889,20,7,7,0.740741,6,21,21,0.222222
34,12,12,0,0.47889,0.647634,0.841667,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,10,2,2,0.833333,10,2,2,0.833333,7,5,5,0.583333,2,10,10,0.166667
35,13,19,6,0.549451,0.70922,0.29375,8,11,5,0.5,7,12,6,0.4375,7,12,6,0.4375,6,13,7,0.375,6,13,7,0.375,4,15,9,0.25,4,15,9,0.25,3,16,10,0.1875,2,17,11,0.125,0,19,13,0.0
36,17,19,2,0.473483,0.642672,0.744444,16,3,1,0.888889,16,3,1,0.888889,16,3,1,0.888889,16,3,1,0.888889,16,3,1,0.888889,15,4,2,0.833333,15,4,2,0.833333,13,6,4,0.722222,8,11,9,0.444444,3,16,14,0.166667
37,8,9,1,0.481168,0.649714,0.494118,8,1,0,0.941176,8,1,0,0.941176,7,2,1,0.823529,6,3,2,0.705882,5,4,3,0.588235,3,6,5,0.352941,2,7,6,0.235294,2,7,6,0.235294,1,8,7,0.117647,0,9,8,0.0
38,14,11,3,0.699244,0.823006,0.656,10,1,4,0.8,10,1,4,0.8,10,1,4,0.8,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,5,6,9,0.4,2,9,12,0.16
39,65,49,16,0.297638,0.458738,0.42807,41,8,24,0.719298,40,9,25,0.701754,39,10,26,0.684211,37,12,28,0.649123,33,16,32,0.578947,28,21,37,0.491228,19,30,46,0.333333,7,42,58,0.122807,0,49,65,0.0,0,49,65,0.0
40,86,75,11,0.319603,0.484392,0.432298,63,12,23,0.782609,61,14,25,0.757764,58,17,28,0.720497,55,20,31,0.68323,47,28,39,0.583851,36,39,50,0.447205,21,54,65,0.26087,6,69,80,0.074534,1,74,85,0.012422,0,75,86,0.0
41,16,15,1,0.683521,0.812013,0.916129,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,15,0,1,0.967742,14,1,2,0.903226,8,7,8,0.516129
42,46,39,7,0.425019,0.59651,0.52,35,4,11,0.823529,33,6,13,0.776471,32,7,14,0.752941,31,8,15,0.729412,30,9,16,0.705882,26,13,20,0.611765,20,19,26,0.470588,10,29,36,0.235294,4,35,42,0.094118,0,39,46,0.0
43,10,11,1,0.436814,0.608032,0.72381,10,1,0,0.952381,10,1,0,0.952381,9,2,1,0.857143,9,2,1,0.857143,9,2,1,0.857143,9,2,1,0.857143,8,3,2,0.761905,7,4,3,0.666667,4,7,6,0.380952,1,10,9,0.095238
44,21,15,6,0.429647,0.601053,0.333333,10,5,11,0.555556,10,5,11,0.555556,10,5,11,0.555556,9,6,12,0.5,7,8,14,0.388889,6,9,15,0.333333,5,10,16,0.277778,2,13,19,0.111111,1,14,20,0.055556,0,15,21,0.0
45,46,43,3,0.439487,0.610616,0.74382,42,1,4,0.94382,41,2,5,0.921348,40,3,6,0.898876,40,3,6,0.898876,39,4,7,0.876404,39,4,7,0.876404,36,7,10,0.808989,30,13,16,0.674157,19,24,27,0.426966,5,38,41,0.11236
46,8,8,0,0.442029,0.613065,0.7,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,7,1,1,0.875,7,1,1,0.875,6,2,2,0.75,4,4,4,0.5,0,8,8,0.0,0,8,8,0.0
47,10,11,1,0.436125,0.607364,0.695238,10,1,0,0.952381,9,2,1,0.857143,9,2,1,0.857143,9,2,1,0.857143,9,2,1,0.857143,9,2,1,0.857143,6,5,4,0.571429,6,5,4,0.571429,5,6,5,0.47619,1,10,9,0.095238
48,30,24,6,0.257349,0.409352,0.237037,16,8,14,0.592593,14,10,16,0.518519,10,14,20,0.37037,8,16,22,0.296296,6,18,24,0.222222,4,20,26,0.148148,3,21,27,0.111111,2,22,28,0.074074,1,23,29,0.037037,0,24,30,0.0
49,2,4,2,0.318398,0.483008,0.2,2,2,0,0.666667,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0
50,13,13,0,0.401693,0.573154,0.715385,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,11,2,2,0.846154,8,5,5,0.615385,6,7,7,0.461538,2,11,11,0.153846,1,12,12,0.076923
51,19,18,1,0.520423,0.684577,0.664865,18,0,1,0.972973,17,1,2,0.918919,17,1,2,0.918919,17,1,2,0.918919,15,3,4,0.810811,14,4,5,0.756757,13,5,6,0.702703,9,9,10,0.486486,3,15,16,0.162162,0,18,19,0.0
52,49,42,7,0.3617,0.531247,0.268132,35,7,14,0.769231,29,13,20,0.637363,25,17,24,0.549451,19,23,30,0.417582,8,34,41,0.175824,3,39,46,0.065934,2,40,47,0.043956,1,41,48,0.021978,0,42,49,0.0,0,42,49,0.0
53,11,12,1,0.507407,0.673219,0.843478,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,11,1,0,0.956522,8,4,3,0.695652,1,11,10,0.086957
54,13,13,0,0.658601,0.794164,0.807692,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,12,1,1,0.923077,12,1,1,0.923077,12,1,1,0.923077,11,2,2,0.846154,6,7,7,0.461538,0,13,13,0.0
55,13,12,1,0.715762,0.834337,0.76,12,0,1,0.96,12,0,1,0.96,12,0,1,0.96,12,0,1,0.96,12,0,1,0.96,11,1,2,0.88,10,2,3,0.8,7,5,6,0.56,6,6,7,0.48,1,11,12,0.08
56,16,12,4,0.398533,0.56993,0.378571,10,2,6,0.714286,10,2,6,0.714286,9,3,7,0.642857,8,4,8,0.571429,7,5,9,0.5,6,6,10,0.428571,2,10,14,0.142857,1,11,15,0.071429,0,12,16,0.0,0,12,16,0.0
57,19,16,3,0.715876,0.834415,0.8,16,0,3,0.914286,16,0,3,0.914286,16,0,3,0.914286,16,0,3,0.914286,16,0,3,0.914286,16,0,3,0.914286,15,1,4,0.857143,14,2,5,0.8,11,5,8,0.628571,4,12,15,0.228571
58,15,15,0,0.558018,0.716317,0.66,15,0,0,1.0,15,0,0,1.0,15,0,0,1.0,15,0,0,1.0,14,1,1,0.933333,13,2,2,0.866667,9,6,6,0.6,3,12,12,0.2,0,15,15,0.0,0,15,15,0.0
59,8,7,1,0.466289,0.636012,0.76,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,6,1,2,0.8,5,2,3,0.666667,4,3,4,0.533333,0,7,8,0.0
60,35,33,2,0.43605,0.607291,0.770588,33,0,2,0.970588,32,1,3,0.941176,32,1,3,0.941176,32,1,3,0.941176,32,1,3,0.941176,32,1,3,0.941176,30,3,5,0.882353,24,9,11,0.705882,13,20,22,0.382353,2,31,33,0.058824
61,64,52,12,0.397393,0.568763,0.412069,42,10,22,0.724138,41,11,23,0.706897,39,13,25,0.672414,35,17,29,0.603448,31,21,33,0.534483,22,30,42,0.37931,19,33,45,0.327586,8,44,56,0.137931,2,50,62,0.034483,0,52,64,0.0
62,21,16,5,0.350716,0.519304,0.372973,13,3,8,0.702703,11,5,10,0.594595,11,5,10,0.594595,11,5,10,0.594595,10,6,11,0.540541,6,10,15,0.324324,4,12,17,0.216216,3,13,18,0.162162,0,16,21,0.0,0,16,21,0.0
63,14,14,0,0.747457,0.85548,0.835714,14,0,0,1.0,14,0,0,1.0,14,0,0,1.0,13,1,1,0.928571,13,1,1,0.928571,13,1,1,0.928571,12,2,2,0.857143,12,2,2,0.857143,10,4,4,0.714286,2,12,12,0.142857
64,9,9,0,0.487407,0.655378,0.922222,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,8,1,1,0.888889,3,6,6,0.333333
65,15,14,1,0.703243,0.82577,0.731034,13,1,2,0.896552,13,1,2,0.896552,13,1,2,0.896552,13,1,2,0.896552,13,1,2,0.896552,13,1,2,0.896552,12,2,3,0.827586,11,3,4,0.758621,5,9,10,0.344828,0,14,15,0.0
66,10,10,0,0.536749,0.698551,0.83,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,8,2,2,0.8,5,5,5,0.5,0,10,10,0.0
67,8,10,2,0.638743,0.779552,0.5,6,4,2,0.666667,6,4,2,0.666667,6,4,2,0.666667,6,4,2,0.666667,6,4,2,0.666667,6,4,2,0.666667,6,4,2,0.666667,2,8,6,0.222222,1,9,7,0.111111,0,10,8,0.0
68,8,8,0,0.407838,0.579382,0.8,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,7,1,1,0.875,6,2,2,0.75,3,5,5,0.375,0,8,8,0.0
69,13,11,2,0.404395,0.575899,0.608333,10,1,3,0.833333,10,1,3,0.833333,10,1,3,0.833333,10,1,3,0.833333,9,2,4,0.75,9,2,4,0.75,8,3,5,0.666667,5,6,8,0.416667,1,10,12,0.083333,1,10,12,0.083333
70,8,7,1,0.514486,0.67942,0.84,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,6,1,2,0.8,1,6,7,0.133333
71,5,5,0,0.508987,0.674607,0.88,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,3,2,2,0.6,1,4,4,0.2
72,15,11,4,0.74224,0.852053,0.646154,10,1,5,0.769231,10,1,5,0.769231,9,2,6,0.692308,9,2,6,0.692308,9,2,6,0.692308,9,2,6,0.692308,9,2,6,0.692308,9,2,6,0.692308,7,4,8,0.538462,3,8,12,0.230769
73,10,12,2,0.714362,0.833385,0.490909,7,5,3,0.636364,6,6,4,0.545455,6,6,4,0.545455,6,6,4,0.545455,6,6,4,0.545455,5,7,5,0.454545,5,7,5,0.454545,5,7,5,0.454545,5,7,5,0.454545,3,9,7,0.272727
74,10,9,1,0.449268,0.619993,0.831579,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,7,2,3,0.736842,7,2,3,0.736842,2,7,8,0.210526
75,38,36,2,0.397977,0.569361,0.327027,32,4,6,0.864865,30,6,8,0.810811,26,10,12,0.702703,18,18,20,0.486486,10,26,28,0.27027,3,33,35,0.081081,2,34,36,0.054054,0,36,38,0.0,0,36,38,0.0,0,36,38,0.0
76,1,1,0,0.405882,0.577406,0.8,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0
77,41,38,3,0.464697,0.63453,0.698734,36,2,5,0.911392,34,4,7,0.860759,33,5,8,0.835443,33,5,8,0.835443,32,6,9,0.810127,32,6,9,0.810127,31,7,10,0.78481,27,11,14,0.683544,16,22,25,0.405063,2,36,39,0.050633
78,14,10,4,0.748284,0.856021,0.791667,10,0,4,0.833333,10,0,4,0.833333,10,0,4,0.833333,10,0,4,0.833333,10,0,4,0.833333,10,0,4,0.833333,10,0,4,0.833333,9,1,5,0.75,9,1,5,0.75,7,3,7,0.583333
79,12,14,2,0.709826,0.830291,0.576923,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,8,6,4,0.615385,7,7,5,0.538462,4,10,8,0.307692
80,1,1,0,0.483019,0.651399,0.8,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0
81,9,10,1,0.474341,0.643462,0.821053,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,8,2,1,0.842105,8,2,1,0.842105,6,4,3,0.631579,2,8,7,0.210526
82,2,1,1,0.089286,0.163934,0.2,1,0,1,0.666667,1,0,1,0.666667,1,0,1,0.666667,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0
83,10,3,7,0.180566,0.305898,0.107692,2,1,8,0.307692,2,1,8,0.307692,2,1,8,0.307692,1,2,9,0.153846,0,3,10,0.0,0,3,10,0.0,0,3,10,0.0,0,3,10,0.0,0,3,10,0.0,0,3,10,0.0
84,2,0,2,0.013514,0.026667,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
85,27,10,17,0.162568,0.27967,0.140541,7,3,20,0.378378,6,4,21,0.324324,5,5,22,0.27027,4,6,23,0.216216,2,8,25,0.108108,1,9,26,0.054054,1,9,26,0.054054,0,10,27,0.0,0,10,27,0.0,0,10,27,0.0
86,17,32,15,0.365108,0.534915,0.093878,6,26,11,0.244898,4,28,13,0.163265,3,29,14,0.122449,3,29,14,0.122449,3,29,14,0.122449,1,31,16,0.040816,1,31,16,0.040816,1,31,16,0.040816,1,31,16,0.040816,0,32,17,0.0
87,20,26,6,0.518861,0.683224,0.404348,14,12,6,0.608696,14,12,6,0.608696,12,14,8,0.521739,12,14,8,0.521739,11,15,9,0.478261,9,17,11,0.391304,9,17,11,0.391304,9,17,11,0.391304,3,23,17,0.130435,0,26,20,0.0
88,13,14,1,0.47727,0.646152,0.2,4,10,9,0.296296,4,10,9,0.296296,3,11,10,0.222222,3,11,10,0.222222,3,11,10,0.222222,3,11,10,0.222222,3,11,10,0.222222,2,12,11,0.148148,1,13,12,0.074074,1,13,12,0.074074
89,60,37,23,0.22755,0.370739,0.253608,22,15,38,0.453608,21,16,39,0.43299,19,18,41,0.391753,17,20,43,0.350515,16,21,44,0.329897,13,24,47,0.268041,8,29,52,0.164948,5,32,55,0.103093,2,35,58,0.041237,0,37,60,0.0
