idx,n_gt,n_pred,count_error,iou_sem,dice_sem,mAP,tp_50,fp_50,fn_50,ap_50,tp_55,fp_55,fn_55,ap_55,tp_60,fp_60,fn_60,ap_60,tp_65,fp_65,fn_65,ap_65,tp_70,fp_70,fn_70,ap_70,tp_75,fp_75,fn_75,ap_75,tp_80,fp_80,fn_80,ap_80,tp_85,fp_85,fn_85,ap_85,tp_90,fp_90,fn_90,ap_90,tp_95,fp_95,fn_95,ap_95
3,9,9,0,0.904449,0.949828,0.855556,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,8,1,1,0.888889,4,5,5,0.444444,2,7,7,0.222222
4,65,59,6,0.798035,0.887675,0.554839,51,8,14,0.822581,50,9,15,0.806452,47,12,18,0.758065,45,14,20,0.725806,43,16,22,0.693548,42,17,23,0.677419,33,26,32,0.532258,23,36,42,0.370968,10,49,55,0.16129,0,59,65,0.0
5,18,19,1,0.835747,0.910526,0.362162,10,9,8,0.540541,9,10,9,0.486486,7,12,11,0.378378,7,12,11,0.378378,7,12,11,0.378378,6,13,12,0.324324,6,13,12,0.324324,6,13,12,0.324324,5,14,13,0.27027,4,15,14,0.216216
6,58,52,6,0.878654,0.935408,0.650909,45,7,13,0.818182,45,7,13,0.818182,44,8,14,0.8,44,8,14,0.8,41,11,17,0.745455,41,11,17,0.745455,40,12,18,0.727273,31,21,27,0.563636,24,28,34,0.436364,3,49,55,0.054545
7,11,11,0,0.835981,0.910664,0.618182,10,1,1,0.909091,9,2,2,0.818182,9,2,2,0.818182,8,3,3,0.727273,8,3,3,0.727273,8,3,3,0.727273,6,5,5,0.545455,5,6,6,0.454545,4,7,7,0.363636,1,10,10,0.090909
8,12,8,4,0.62326,0.767912,0.2,4,4,8,0.4,4,4,8,0.4,4,4,8,0.4,4,4,8,0.4,3,5,9,0.3,1,7,11,0.1,0,8,12,0.0,0,8,12,0.0,0,8,12,0.0,0,8,12,0.0
9,19,18,1,0.800396,0.889133,0.47027,15,3,4,0.810811,14,4,5,0.756757,14,4,5,0.756757,14,4,5,0.756757,12,6,7,0.648649,10,8,9,0.540541,6,12,13,0.324324,1,17,18,0.054054,1,17,18,0.054054,0,18,19,0.0
10,43,40,3,0.863344,0.926661,0.684337,38,2,5,0.915663,35,5,8,0.843373,35,5,8,0.843373,35,5,8,0.843373,34,6,9,0.819277,34,6,9,0.819277,32,8,11,0.771084,22,18,21,0.53012,14,26,29,0.337349,5,35,38,0.120482
11,7,5,2,0.864681,0.92743,0.716667,5,0,2,0.833333,5,0,2,0.833333,5,0,2,0.833333,5,0,2,0.833333,5,0,2,0.833333,5,0,2,0.833333,4,1,3,0.666667,4,1,3,0.666667,4,1,3,0.666667,1,4,6,0.166667
12,77,46,31,0.192313,0.322588,0.065041,11,35,66,0.178862,11,35,66,0.178862,8,38,69,0.130081,4,42,73,0.065041,3,43,74,0.04878,1,45,76,0.01626,1,45,76,0.01626,1,45,76,0.01626,0,46,77,0.0,0,46,77,0.0
13,37,34,3,0.915652,0.955969,0.797183,34,0,3,0.957746,33,1,4,0.929577,33,1,4,0.929577,33,1,4,0.929577,33,1,4,0.929577,32,2,5,0.901408,31,3,6,0.873239,26,8,11,0.732394,20,14,17,0.56338,8,26,29,0.225352
14,56,43,13,0.848159,0.917842,0.488889,35,8,21,0.707071,35,8,21,0.707071,33,10,23,0.666667,31,12,25,0.626263,30,13,26,0.606061,27,16,29,0.545455,23,20,33,0.464646,18,25,38,0.363636,10,33,46,0.20202,0,43,56,0.0
15,17,16,1,0.938737,0.968401,0.884848,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,14,2,3,0.848485,4,12,13,0.242424
16,9,13,4,0.521356,0.685383,0.109091,2,11,7,0.181818,2,11,7,0.181818,2,11,7,0.181818,2,11,7,0.181818,2,11,7,0.181818,2,11,7,0.181818,0,13,9,0.0,0,13,9,0.0,0,13,9,0.0,0,13,9,0.0
17,21,16,5,0.890113,0.941862,0.681081,15,1,6,0.810811,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,13,3,8,0.702703,13,3,8,0.702703,12,4,9,0.648649,3,13,18,0.162162
18,51,43,8,0.600484,0.750378,0.23617,37,6,14,0.787234,30,13,21,0.638298,23,20,28,0.489362,10,33,41,0.212766,7,36,44,0.148936,3,40,48,0.06383,1,42,50,0.021277,0,43,51,0.0,0,43,51,0.0,0,43,51,0.0
19,28,24,4,0.802931,0.890695,0.488462,21,3,7,0.807692,20,4,8,0.769231,20,4,8,0.769231,18,6,10,0.692308,15,9,13,0.576923,13,11,15,0.5,10,14,18,0.384615,5,19,23,0.192308,5,19,23,0.192308,0,24,28,0.0
20,25,22,3,0.940399,0.969284,0.73617,21,1,4,0.893617,21,1,4,0.893617,20,2,5,0.851064,19,3,6,0.808511,18,4,7,0.765957,18,4,7,0.765957,18,4,7,0.765957,16,6,9,0.680851,14,8,11,0.595745,8,14,17,0.340426
21,40,33,7,0.628668,0.772003,0.19726,23,10,17,0.630137,20,13,20,0.547945,14,19,26,0.383562,9,24,31,0.246575,5,28,35,0.136986,1,32,39,0.027397,0,33,40,0.0,0,33,40,0.0,0,33,40,0.0,0,33,40,0.0
22,22,21,1,0.920135,0.958407,0.837209,20,1,2,0.930233,20,1,2,0.930233,20,1,2,0.930233,20,1,2,0.930233,20,1,2,0.930233,20,1,2,0.930233,20,1,2,0.930233,18,3,4,0.837209,15,6,7,0.697674,7,14,15,0.325581
23,54,53,1,0.60707,0.755499,0.229907,41,12,13,0.766355,35,18,19,0.654206,28,25,26,0.523364,14,39,40,0.261682,5,48,49,0.093458,0,53,54,0.0,0,53,54,0.0,0,53,54,0.0,0,53,54,0.0,0,53,54,0.0
24,33,31,2,0.843725,0.91524,0.65625,29,2,4,0.90625,28,3,5,0.875,28,3,5,0.875,27,4,6,0.84375,27,4,6,0.84375,24,7,9,0.75,22,9,11,0.6875,15,16,18,0.46875,9,22,24,0.28125,1,30,32,0.03125
25,9,12,3,0.470246,0.639683,0.133333,6,6,3,0.571429,4,8,5,0.380952,2,10,7,0.190476,1,11,8,0.095238,1,11,8,0.095238,0,12,9,0.0,0,12,9,0.0,0,12,9,0.0,0,12,9,0.0,0,12,9,0.0
26,14,12,2,0.757576,0.862069,0.453846,9,3,5,0.692308,9,3,5,0.692308,8,4,6,0.615385,8,4,6,0.615385,8,4,6,0.615385,7,5,7,0.538462,5,7,9,0.384615,3,9,11,0.230769,2,10,12,0.153846,0,12,14,0.0
27,73,64,9,0.813111,0.896923,0.594161,61,3,12,0.890511,60,4,13,0.875912,58,6,15,0.846715,57,7,16,0.832117,55,9,18,0.80292,50,14,23,0.729927,37,27,36,0.540146,17,47,56,0.248175,11,53,62,0.160584,1,63,72,0.014599
28,8,11,3,0.78135,0.877256,0.526316,7,4,1,0.736842,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,5,6,3,0.526316,2,9,6,0.210526,0,11,8,0.0
29,4,4,0,0.784748,0.879394,0.525,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,3,1,1,0.75,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,1,3,3,0.25,0,4,4,0.0
30,12,14,2,0.676318,0.806909,0.323077,8,6,4,0.615385,7,7,5,0.538462,6,8,6,0.461538,5,9,7,0.384615,5,9,7,0.384615,5,9,7,0.384615,3,11,9,0.230769,2,12,10,0.153846,1,13,11,0.076923,0,14,12,0.0
31,28,24,4,0.903688,0.949408,0.730769,22,2,6,0.846154,22,2,6,0.846154,22,2,6,0.846154,22,2,6,0.846154,22,2,6,0.846154,22,2,6,0.846154,21,3,7,0.807692,20,4,8,0.769231,17,7,11,0.653846,0,24,28,0.0
32,4,4,0,0.377469,0.548062,0.325,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,1,3,3,0.25,0,4,4,0.0,0,4,4,0.0,0,4,4,0.0
33,27,26,1,0.861106,0.92537,0.758491,24,2,3,0.90566,24,2,3,0.90566,24,2,3,0.90566,24,2,3,0.90566,24,2,3,0.90566,22,4,5,0.830189,22,4,5,0.830189,21,5,6,0.792453,14,12,13,0.528302,2,24,25,0.075472
34,12,12,0,0.893642,0.943834,0.791667,11,1,1,0.916667,11,1,1,0.916667,11,1,1,0.916667,11,1,1,0.916667,11,1,1,0.916667,11,1,1,0.916667,10,2,2,0.833333,10,2,2,0.833333,8,4,4,0.666667,1,11,11,0.083333
35,13,7,6,0.275763,0.432311,0.08,3,4,10,0.3,2,5,11,0.2,1,6,12,0.1,1,6,12,0.1,1,6,12,0.1,0,7,13,0.0,0,7,13,0.0,0,7,13,0.0,0,7,13,0.0,0,7,13,0.0
36,17,16,1,0.907542,0.95153,0.775758,15,1,2,0.909091,15,1,2,0.909091,15,1,2,0.909091,15,1,2,0.909091,15,1,2,0.909091,14,2,3,0.848485,14,2,3,0.848485,13,3,4,0.787879,7,9,10,0.424242,5,11,12,0.30303
37,8,6,2,0.672507,0.80419,0.385714,5,1,3,0.714286,5,1,3,0.714286,5,1,3,0.714286,5,1,3,0.714286,4,2,4,0.571429,2,4,6,0.285714,1,5,7,0.142857,0,6,8,0.0,0,6,8,0.0,0,6,8,0.0
38,14,15,1,0.605175,0.75403,0.296552,6,9,8,0.413793,6,9,8,0.413793,6,9,8,0.413793,5,10,9,0.344828,4,11,10,0.275862,4,11,10,0.275862,4,11,10,0.275862,4,11,10,0.275862,3,12,11,0.206897,1,14,13,0.068966
39,65,48,17,0.753027,0.859116,0.449558,39,9,26,0.690265,39,9,26,0.690265,37,11,28,0.654867,36,12,29,0.637168,35,13,30,0.619469,28,20,37,0.495575,25,23,40,0.442478,12,36,53,0.212389,3,45,62,0.053097,0,48,65,0.0
40,86,73,13,0.661595,0.796338,0.426415,56,17,30,0.704403,54,19,32,0.679245,53,20,33,0.666667,44,29,42,0.553459,40,33,46,0.503145,35,38,51,0.440252,29,44,57,0.36478,19,54,67,0.238994,7,66,79,0.08805,2,71,84,0.025157
41,16,16,0,0.941124,0.969669,0.8875,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,13,3,3,0.8125,13,3,3,0.8125,4,12,12,0.25
42,46,39,7,0.736046,0.847957,0.498824,29,10,17,0.682353,29,10,17,0.682353,29,10,17,0.682353,29,10,17,0.682353,28,11,18,0.658824,25,14,21,0.588235,21,18,25,0.494118,14,25,32,0.329412,6,33,40,0.141176,2,37,44,0.047059
43,10,10,0,0.914642,0.955418,0.86,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,9,1,1,0.9,9,1,1,0.9,6,4,4,0.6,2,8,8,0.2
44,21,16,5,0.701848,0.824807,0.286486,8,8,13,0.432432,8,8,13,0.432432,8,8,13,0.432432,7,9,14,0.378378,7,9,14,0.378378,6,10,15,0.324324,5,11,16,0.27027,3,13,18,0.162162,1,15,20,0.054054,0,16,21,0.0
45,46,40,6,0.909308,0.9525,0.77907,38,2,8,0.883721,38,2,8,0.883721,37,3,9,0.860465,37,3,9,0.860465,37,3,9,0.860465,37,3,9,0.860465,35,5,11,0.813953,33,7,13,0.767442,28,12,18,0.651163,15,25,31,0.348837
46,8,8,0,0.794694,0.885604,0.5875,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,6,2,2,0.75,6,2,2,0.75,5,3,3,0.625,4,4,4,0.5,2,6,6,0.25,0,8,8,0.0,0,8,8,0.0
47,10,10,0,0.828994,0.906503,0.71,10,0,0,1.0,10,0,0,1.0,8,2,2,0.8,8,2,2,0.8,8,2,2,0.8,8,2,2,0.8,7,3,3,0.7,5,5,5,0.5,5,5,5,0.5,2,8,8,0.2
48,30,24,6,0.544208,0.704838,0.303704,18,6,12,0.666667,17,7,13,0.62963,15,9,15,0.555556,11,13,19,0.407407,9,15,21,0.333333,6,18,24,0.222222,3,21,27,0.111111,2,22,28,0.074074,1,23,29,0.037037,0,24,30,0.0
49,2,4,2,0.553137,0.712284,0.2,2,2,0,0.666667,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0
50,13,13,0,0.830247,0.907251,0.738462,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,11,2,2,0.846154,9,4,4,0.692308,7,6,6,0.538462,3,10,10,0.230769,1,12,12,0.076923
51,19,17,2,0.856405,0.922649,0.616667,17,0,2,0.944444,15,2,4,0.833333,15,2,4,0.833333,15,2,4,0.833333,15,2,4,0.833333,13,4,6,0.722222,10,7,9,0.555556,8,9,11,0.444444,3,14,16,0.166667,0,17,19,0.0
52,49,42,7,0.594476,0.745669,0.191209,29,13,20,0.637363,23,19,26,0.505495,15,27,34,0.32967,9,33,40,0.197802,6,36,43,0.131868,3,39,46,0.065934,1,41,48,0.021978,1,41,48,0.021978,0,42,49,0.0,0,42,49,0.0
53,11,11,0,0.932896,0.965283,0.909091,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,9,2,2,0.818182,3,8,8,0.272727
54,13,12,1,0.692549,0.818351,0.48,10,2,3,0.8,10,2,3,0.8,10,2,3,0.8,8,4,5,0.64,7,5,6,0.56,6,6,7,0.48,5,7,8,0.4,3,9,10,0.24,1,11,12,0.08,0,12,13,0.0
55,13,16,3,0.742362,0.852133,0.37931,9,7,4,0.62069,8,8,5,0.551724,8,8,5,0.551724,8,8,5,0.551724,7,9,6,0.482759,6,10,7,0.413793,5,11,8,0.344828,3,13,10,0.206897,1,15,12,0.068966,0,16,13,0.0
56,16,12,4,0.664444,0.798398,0.4,8,4,8,0.571429,8,4,8,0.571429,8,4,8,0.571429,8,4,8,0.571429,7,5,9,0.5,7,5,9,0.5,5,7,11,0.357143,4,8,12,0.285714,1,11,15,0.071429,0,12,16,0.0
57,19,14,5,0.752224,0.858594,0.230303,7,7,12,0.424242,5,9,14,0.30303,5,9,14,0.30303,5,9,14,0.30303,5,9,14,0.30303,5,9,14,0.30303,3,11,16,0.181818,2,12,17,0.121212,1,13,18,0.060606,0,14,19,0.0
58,15,13,2,0.820566,0.90144,0.528571,11,2,4,0.785714,11,2,4,0.785714,10,3,5,0.714286,10,3,5,0.714286,9,4,6,0.642857,7,6,8,0.5,7,6,8,0.5,5,8,10,0.357143,3,10,12,0.214286,1,12,14,0.071429
59,8,7,1,0.873127,0.932267,0.8,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,4,3,4,0.533333,0,7,8,0.0
60,35,33,2,0.897605,0.94604,0.8,30,3,5,0.882353,30,3,5,0.882353,30,3,5,0.882353,30,3,5,0.882353,30,3,5,0.882353,30,3,5,0.882353,30,3,5,0.882353,27,6,8,0.794118,24,9,11,0.705882,11,22,24,0.323529
61,64,56,8,0.604452,0.753469,0.28,36,20,28,0.6,35,21,29,0.583333,29,27,35,0.483333,21,35,43,0.35,16,40,48,0.266667,13,43,51,0.216667,8,48,56,0.133333,6,50,58,0.1,3,53,61,0.05,1,55,63,0.016667
62,21,16,5,0.755245,0.860558,0.351351,13,3,8,0.702703,11,5,10,0.594595,10,6,11,0.540541,10,6,11,0.540541,9,7,12,0.486486,6,10,15,0.324324,3,13,18,0.162162,2,14,19,0.108108,1,15,20,0.054054,0,16,21,0.0
63,14,18,4,0.592287,0.743945,0.2,6,12,8,0.375,6,12,8,0.375,5,13,9,0.3125,3,15,11,0.1875,3,15,11,0.1875,3,15,11,0.1875,3,15,11,0.1875,2,16,12,0.125,1,17,13,0.0625,0,18,14,0.0
64,9,9,0,0.902715,0.94887,0.866667,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,8,1,1,0.888889,7,2,2,0.777778,5,4,4,0.555556,4,5,5,0.444444
65,15,14,1,0.625638,0.769714,0.372414,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,6,8,9,0.413793,4,10,11,0.275862,3,11,12,0.206897,1,13,14,0.068966,0,14,15,0.0
66,10,10,0,0.885453,0.939247,0.81,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,9,1,1,0.9,7,3,3,0.7,4,6,6,0.4,1,9,9,0.1
67,8,7,1,0.787959,0.881406,0.533333,6,1,2,0.8,6,1,2,0.8,6,1,2,0.8,6,1,2,0.8,6,1,2,0.8,5,2,3,0.666667,3,4,5,0.4,2,5,6,0.266667,0,7,8,0.0,0,7,8,0.0
68,8,8,0,0.867575,0.929093,0.775,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,7,1,1,0.875,5,3,3,0.625,2,6,6,0.25,0,8,8,0.0
69,13,11,2,0.794923,0.885746,0.575,10,1,3,0.833333,10,1,3,0.833333,10,1,3,0.833333,10,1,3,0.833333,9,2,4,0.75,9,2,4,0.75,7,4,6,0.583333,4,7,9,0.333333,0,11,13,0.0,0,11,13,0.0
70,8,7,1,0.885395,0.939214,0.773333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,6,1,2,0.8,2,5,6,0.266667,1,6,7,0.133333
71,5,6,1,0.904529,0.949871,0.8,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,4,2,1,0.727273,3,3,2,0.545455,2,4,3,0.363636
72,15,18,3,0.639463,0.780088,0.218182,6,12,9,0.363636,5,13,10,0.30303,4,14,11,0.242424,4,14,11,0.242424,4,14,11,0.242424,4,14,11,0.242424,3,15,12,0.181818,3,15,12,0.181818,3,15,12,0.181818,0,18,15,0.0
73,10,10,0,0.560635,0.71847,0.13,3,7,7,0.3,2,8,8,0.2,2,8,8,0.2,2,8,8,0.2,1,9,9,0.1,1,9,9,0.1,1,9,9,0.1,1,9,9,0.1,0,10,10,0.0,0,10,10,0.0
74,10,9,1,0.8808,0.936623,0.831579,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,8,1,2,0.842105,8,1,2,0.842105,7,2,3,0.736842,2,7,8,0.210526
75,38,33,5,0.615638,0.762099,0.225352,27,6,11,0.760563,22,11,16,0.619718,15,18,23,0.422535,9,24,29,0.253521,6,27,32,0.169014,1,32,37,0.028169,0,33,38,0.0,0,33,38,0.0,0,33,38,0.0,0,33,38,0.0
76,1,1,0,0.979592,0.989691,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0
77,41,38,3,0.900371,0.947574,0.762025,37,1,4,0.936709,34,4,7,0.860759,34,4,7,0.860759,34,4,7,0.860759,34,4,7,0.860759,34,4,7,0.860759,34,4,7,0.860759,29,9,12,0.734177,21,17,20,0.531646,10,28,31,0.253165
78,14,14,0,0.767178,0.868252,0.4,7,7,7,0.5,7,7,7,0.5,7,7,7,0.5,7,7,7,0.5,7,7,7,0.5,6,8,8,0.428571,5,9,9,0.357143,5,9,9,0.357143,4,10,10,0.285714,1,13,13,0.071429
79,12,11,1,0.663244,0.79753,0.234783,4,7,8,0.347826,4,7,8,0.347826,4,7,8,0.347826,4,7,8,0.347826,4,7,8,0.347826,3,8,9,0.26087,2,9,10,0.173913,1,10,11,0.086957,1,10,11,0.086957,0,11,12,0.0
80,1,1,0,0.920455,0.95858,0.9,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0
81,9,10,1,0.911017,0.953437,0.842105,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,8,2,1,0.842105,7,3,2,0.736842,2,8,7,0.210526
82,2,1,1,0.0,0.0,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0,0,1,2,0.0
83,10,2,8,0.0,0.0,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0,0,2,10,0.0
84,2,0,2,0.0,0.0,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
85,27,16,11,0.724421,0.84019,0.362791,13,3,14,0.604651,13,3,14,0.604651,12,4,15,0.55814,12,4,15,0.55814,9,7,18,0.418605,8,8,19,0.372093,7,9,20,0.325581,2,14,25,0.093023,1,15,26,0.046512,1,15,26,0.046512
86,17,9,8,0.765525,0.867193,0.138462,4,5,13,0.307692,4,5,13,0.307692,3,6,14,0.230769,3,6,14,0.230769,2,7,15,0.153846,1,8,16,0.076923,1,8,16,0.076923,0,9,17,0.0,0,9,17,0.0,0,9,17,0.0
87,20,22,2,0.748639,0.856253,0.447619,15,7,5,0.714286,14,8,6,0.666667,14,8,6,0.666667,13,9,7,0.619048,13,9,7,0.619048,12,10,8,0.571429,8,14,12,0.380952,4,18,16,0.190476,1,21,19,0.047619,0,22,20,0.0
88,13,9,4,0.73828,0.849438,0.181818,4,5,9,0.363636,4,5,9,0.363636,4,5,9,0.363636,2,7,11,0.181818,2,7,11,0.181818,1,8,12,0.090909,1,8,12,0.090909,1,8,12,0.090909,1,8,12,0.090909,0,9,13,0.0
89,60,29,31,0.736516,0.848268,0.220225,18,11,42,0.404494,18,11,42,0.404494,17,12,43,0.382022,14,15,46,0.314607,12,17,48,0.269663,9,20,51,0.202247,6,23,54,0.134831,3,26,57,0.067416,1,28,59,0.022472,0,29,60,0.0
90,43,27,16,0.717305,0.835384,0.317143,20,7,23,0.571429,18,9,25,0.514286,18,9,25,0.514286,15,12,28,0.428571,14,13,29,0.4,13,14,30,0.371429,8,19,35,0.228571,3,24,40,0.085714,2,25,41,0.057143,0,27,43,0.0
91,30,6,24,0.594613,0.745777,0.044444,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,1,5,29,0.055556,0,6,30,0.0,0,6,30,0.0
92,48,27,21,0.800763,0.889359,0.344,20,7,28,0.533333,20,7,28,0.533333,19,8,29,0.506667,17,10,31,0.453333,17,10,31,0.453333,16,11,32,0.426667,13,14,35,0.346667,6,21,42,0.16,1,26,47,0.026667,0,27,48,0.0
93,44,32,12,0.699255,0.823013,0.321053,21,11,23,0.552632,19,13,25,0.5,17,15,27,0.447368,16,16,28,0.421053,15,17,29,0.394737,13,19,31,0.342105,13,19,31,0.342105,7,25,37,0.184211,1,31,43,0.026316,0,32,44,0.0
94,12,16,4,0.568218,0.724667,0.214286,7,9,5,0.5,6,10,6,0.428571,5,11,7,0.357143,4,12,8,0.285714,3,13,9,0.214286,2,14,10,0.142857,1,15,11,0.071429,1,15,11,0.071429,1,15,11,0.071429,0,16,12,0.0
95,61,34,27,0.725589,0.840975,0.229474,20,14,41,0.421053,18,16,43,0.378947,16,18,45,0.336842,14,20,47,0.294737,14,20,47,0.294737,11,23,50,0.231579,9,25,52,0.189474,6,28,55,0.126316,1,33,60,0.021053,0,34,61,0.0
96,11,13,2,0.605503,0.754285,0.108333,4,9,7,0.333333,3,10,8,0.25,1,12,10,0.083333,1,12,10,0.083333,1,12,10,0.083333,1,12,10,0.083333,1,12,10,0.083333,1,12,10,0.083333,0,13,11,0.0,0,13,11,0.0
97,24,21,3,0.651317,0.788846,0.257778,13,8,11,0.577778,12,9,12,0.533333,11,10,13,0.488889,10,11,14,0.444444,6,15,18,0.266667,4,17,20,0.177778,1,20,23,0.044444,1,20,23,0.044444,0,21,24,0.0,0,21,24,0.0
98,30,22,8,0.430236,0.601629,0.184615,12,10,18,0.461538,9,13,21,0.346154,7,15,23,0.269231,6,16,24,0.230769,5,17,25,0.192308,4,18,26,0.153846,3,19,27,0.115385,2,20,28,0.076923,0,22,30,0.0,0,22,30,0.0
99,95,20,75,0.659205,0.794603,0.064348,10,10,85,0.173913,9,11,86,0.156522,8,12,87,0.13913,5,15,90,0.086957,4,16,91,0.069565,1,19,94,0.017391,0,20,95,0.0,0,20,95,0.0,0,20,95,0.0,0,20,95,0.0
100,90,48,42,0.569518,0.725724,0.218841,30,18,60,0.434783,29,19,61,0.42029,27,21,63,0.391304,23,25,67,0.333333,19,29,71,0.275362,13,35,77,0.188406,7,41,83,0.101449,3,45,87,0.043478,0,48,90,0.0,0,48,90,0.0
0,11,14,3,0.827375,0.905534,0.72,11,3,0,0.88,11,3,0,0.88,11,3,0,0.88,11,3,0,0.88,11,3,0,0.88,10,4,1,0.8,10,4,1,0.8,8,6,3,0.64,5,9,6,0.4,2,12,9,0.16
1,9,11,2,0.755842,0.860945,0.59,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,8,3,1,0.8,7,4,2,0.7,7,4,2,0.7,4,7,5,0.4,1,10,8,0.1,0,11,9,0.0
2,52,15,37,0.696686,0.821232,0.047761,6,9,46,0.179104,4,11,48,0.119403,3,12,49,0.089552,2,13,50,0.059701,1,14,51,0.029851,0,15,52,0.0,0,15,52,0.0,0,15,52,0.0,0,15,52,0.0,0,15,52,0.0
3,9,10,1,0.826724,0.905144,0.663158,9,1,0,0.947368,9,1,0,0.947368,8,2,1,0.842105,8,2,1,0.842105,8,2,1,0.842105,8,2,1,0.842105,6,4,3,0.631579,4,6,5,0.421053,2,8,7,0.210526,1,9,8,0.105263
4,65,57,8,0.635783,0.777344,0.280328,40,17,25,0.655738,37,20,28,0.606557,33,24,32,0.540984,28,29,37,0.459016,16,41,49,0.262295,8,49,57,0.131148,6,51,59,0.098361,3,54,62,0.04918,0,57,65,0.0,0,57,65,0.0
5,18,22,4,0.878904,0.93555,0.435,12,10,6,0.6,11,11,7,0.55,11,11,7,0.55,11,11,7,0.55,11,11,7,0.55,10,12,8,0.5,8,14,10,0.4,7,15,11,0.35,5,17,13,0.25,1,21,17,0.05
6,58,52,6,0.886715,0.939956,0.667273,48,4,10,0.872727,43,9,15,0.781818,43,9,15,0.781818,43,9,15,0.781818,41,11,17,0.745455,41,11,17,0.745455,41,11,17,0.745455,35,17,23,0.636364,26,26,32,0.472727,6,46,52,0.109091
7,11,11,0,0.726151,0.841353,0.5,8,3,3,0.727273,8,3,3,0.727273,8,3,3,0.727273,7,4,4,0.636364,7,4,4,0.636364,6,5,5,0.545455,4,7,7,0.363636,4,7,7,0.363636,3,8,8,0.272727,0,11,11,0.0
